id,order_id,name,price,quantity,datetime
5056,2850,Mango Chutney,0.5,1,2018-06-24 17:41:00
5057,2851,Onion Chutney,0.5,2,2018-06-22 19:32:00
5058,2852,Lime Pickle,0.5,1,2018-06-20 19:47:00
5059,2852,Red Sauce,0.5,1,2018-06-17 19:16:00
5060,2853,Onion Chutney,0.5,1,2018-06-16 20:56:00
5061,2853,Red Sauce,0.5,1,2018-06-15 19:24:00
5062,2854,Mango Chutney,0.5,1,2018-06-14 18:06:00
5063,2854,Onion Chutney,0.5,1,2018-06-13 20:44:00
5064,2854,Lime Pickle,0.5,1,2018-06-11 18:56:00
5065,2855,Mango Chutney,0.5,2,2018-06-10 21:52:00
5066,2856,Mint Sauce,0.5,2,2018-06-09 17:42:00
5067,2857,Mango Chutney,0.5,1,2018-06-09 13:20:00
5068,2858,Mango Chutney,0.5,1,2018-06-05 18:32:00
5069,2859,Mango Chutney,0.5,1,2018-06-03 17:48:00
5070,2859,Red Sauce,0.5,1,2018-06-02 20:00:00
5071,2860,Mango Chutney,0.5,2,2018-06-02 19:42:00
5072,2860,Onion Chutney,0.5,2,2018-06-02 19:16:00
5073,2860,Mint Sauce,0.5,1,2018-06-01 19:25:00
5074,2860,Red Sauce,0.5,1,2018-05-31 19:34:00
5075,2861,Mint Sauce,0.5,2,2018-05-29 20:50:00
5076,2862,Mint Sauce,0.5,2,2018-05-29 19:19:00
5077,2863,Mango Chutney,0.5,1,2018-05-29 18:53:00
5078,2864,Onion Chutney,0.5,2,2018-05-27 19:34:00
5079,2864,Red Sauce,0.5,1,2018-05-27 17:26:00
5080,2865,Mango Chutney,0.5,1,2018-05-26 19:35:00
5081,2865,Mint Sauce,0.5,1,2018-05-26 17:51:00
5082,2865,Lime Pickle,0.5,1,2018-05-24 20:22:00
5083,2866,Mint Sauce,0.5,1,2018-05-24 19:07:00
5084,2867,Mango Chutney,0.5,1,2018-05-24 18:34:00
5085,2867,Onion Chutney,0.5,1,2018-05-22 17:50:00
5086,2867,Mint Sauce,0.5,1,2018-05-20 20:09:00
5087,2867,Red Sauce,0.5,1,2018-05-18 22:07:00
5088,2868,Mango Chutney,0.5,1,2018-05-17 21:04:00
5089,2868,Mint Sauce,0.5,1,2018-05-17 19:57:00
5090,2869,Mango Chutney,0.5,1,2018-05-11 19:23:00
5091,2869,Onion Chutney,0.5,1,2018-04-29 14:16:00
5092,2869,Mint Sauce,0.5,1,2018-04-24 19:07:00
5093,2870,Mango Chutney,0.5,2,2018-04-23 17:08:00
5094,2870,Mint Sauce,0.5,2,2018-04-22 17:47:00
5095,2871,Mango Chutney,0.5,2,2018-04-20 20:57:00
5096,2871,Mint Sauce,0.5,2,2018-04-19 19:35:00
5097,2872,Onion Chutney,0.5,1,2018-04-17 18:24:00
5098,2873,Mint Sauce,0.5,1,2018-04-17 18:21:00
5099,2873,Mango Chutney,0.5,1,2018-04-14 21:13:00
5100,2874,Lime Pickle,0.5,1,2018-04-14 19:43:00
5101,2874,Mint Sauce,0.5,1,2018-04-13 11:56:00
5102,2875,Mango Chutney,0.5,1,2018-04-10 18:49:00
5103,2876,Onion Chutney,0.5,1,2018-04-08 19:28:00
5104,2876,Mango Chutney,0.5,1,2018-04-07 20:09:00
5105,2876,Mint Sauce,0.5,1,2018-04-07 20:08:00
5106,2877,Mango Chutney,0.5,2,2018-04-06 11:59:00
5107,2877,Onion Chutney,0.5,1,2018-04-05 18:46:00
5108,2877,Mint Sauce,0.5,1,2018-04-04 12:04:00
5109,2878,Lime Pickle,0.5,2,2018-04-01 18:48:00
5110,2879,Mango Chutney,0.5,1,2018-03-29 18:32:00
5111,2880,Mint Sauce,0.5,1,2018-03-26 21:11:00
5112,2881,Mango Chutney,0.5,1,2018-03-26 19:49:00
5113,2881,Mint Sauce,0.5,1,2018-03-26 18:41:00
5114,2882,Onion Chutney,0.5,1,2018-03-22 19:32:00
5115,2882,Mint Sauce,0.5,1,2018-03-20 15:17:00
5116,2883,Lime Pickle,0.5,1,2018-03-19 18:16:00
5117,2884,Mint Sauce,0.5,1,2018-03-19 18:11:00
5118,2885,Mango Chutney,0.5,1,2018-03-15 18:18:00
5119,2885,Onion Chutney,0.5,1,2018-03-11 21:36:00
5120,2885,Lime Pickle,0.5,1,2018-03-08 19:55:00
5121,2886,Onion Chutney,0.5,2,2018-03-06 17:28:00
5122,2887,Onion Chutney,0.5,1,2018-03-03 18:27:00
5123,2887,Mango Chutney,0.5,1,2018-03-01 18:25:00
5124,2888,Mint Sauce,0.5,1,2018-03-01 13:11:00
5125,2889,Mint Sauce,0.5,1,2018-02-27 19:02:00
5126,2889,Onion Chutney,0.5,1,2018-02-27 17:29:00
5127,2890,Mint Sauce,0.5,1,2018-02-23 18:05:00
5128,2891,Mango Chutney,0.5,4,2018-02-22 18:46:00
5129,2891,Lime Pickle,0.5,1,2018-02-18 17:46:00
5130,2892,Mango Chutney,0.5,2,2018-02-17 13:49:00
5131,2892,Onion Chutney,0.5,1,2018-02-14 17:37:00
5132,2892,Mint Sauce,0.5,1,2018-02-13 22:52:00
5133,2893,Mint Sauce,0.5,1,2018-02-13 17:38:00
5134,2894,Red Sauce,0.5,1,2018-02-11 18:31:00
5135,2895,Mint Sauce,0.5,1,2018-02-09 11:57:00
5136,2896,Mint Sauce,0.5,2,2018-02-05 19:56:00
5137,2896,Onion Chutney,0.5,1,2018-02-04 18:09:00
5138,2897,Onion Chutney,0.5,2,2018-02-04 17:55:00
5139,2898,Mint Sauce,0.5,2,2018-02-03 17:23:00
5140,2899,Mango Chutney,0.5,1,2018-02-02 20:14:00
5141,2899,Mint Sauce,0.5,1,2018-02-02 19:30:00
5142,2900,Mango Chutney,0.5,1,2018-02-02 17:59:00
5143,2901,Mango Chutney,0.5,1,2018-02-02 17:52:00
5144,2902,Mint Sauce,0.5,3,2018-02-01 18:45:00
5145,2903,Onion Chutney,0.5,1,2018-01-29 19:45:00
5146,2903,Mango Chutney,0.5,1,2018-01-26 20:12:00
5147,2904,Mango Chutney,0.5,2,2018-01-24 18:23:00
5148,2905,Mint Sauce,0.5,3,2018-01-21 19:34:00
5149,2906,Onion Chutney,0.5,1,2018-01-21 18:08:00
5150,2906,Mango Chutney,0.5,1,2018-01-21 18:05:00
5151,2907,Mango Chutney,0.5,2,2018-01-21 17:49:00
5152,2907,Mint Sauce,0.5,1,2018-01-19 20:16:00
5153,2908,Mango Chutney,0.5,1,2018-01-18 18:21:00
5154,2909,Mango Chutney,0.5,1,2018-01-15 22:37:00
5155,2909,Mint Sauce,0.5,1,2018-01-15 19:58:00
5156,2910,Mint Sauce,0.5,2,2018-01-13 18:52:00
5157,2911,Mint Sauce,0.5,2,2018-01-13 18:49:00
5158,2912,Mint Sauce,0.5,1,2018-01-13 18:41:00
5159,2913,Mango Chutney,0.5,1,2018-01-13 17:45:00
5160,2913,Mint Sauce,0.5,1,2018-01-12 19:48:00
5161,2914,Mint Sauce,0.5,3,2018-01-11 18:19:00
5162,2914,Lime Pickle,0.5,1,2018-01-10 20:42:00
5163,2915,Mango Chutney,0.5,1,2018-01-06 18:52:00
5164,2916,Mango Chutney,0.5,1,2018-01-06 18:33:00
5165,2916,Onion Chutney,0.5,1,2018-01-05 18:07:00
5166,2916,Mint Sauce,0.5,1,2018-01-02 20:09:00
5167,2916,Lime Pickle,0.5,1,2018-01-01 17:18:00
5168,2916,Red Sauce,0.5,1,2017-12-31 20:31:00
5169,2917,Lime Pickle,0.5,1,2017-12-30 17:20:00
5170,2917,Onion Chutney,0.5,1,2017-12-30 17:15:00
5171,2917,Mango Chutney,0.5,1,2017-12-29 18:02:00
5172,2918,Mint Sauce,0.5,1,2017-12-28 18:39:00
5173,2918,Mango Chutney,0.5,1,2017-12-26 16:31:00
5174,2919,Mango Chutney,0.5,2,2017-12-26 13:01:00
5175,2919,Onion Chutney,0.5,1,2017-12-24 19:05:00
5176,2920,Red Sauce,0.5,1,2017-12-24 17:53:00
5177,2920,Mango Chutney,0.5,1,2017-12-23 19:58:00
5178,2920,Onion Chutney,0.5,1,2017-12-22 18:34:00
5179,2921,Mint Sauce,0.5,1,2017-12-21 19:00:00
5180,2922,Mint Sauce,0.5,2,2017-12-20 18:15:00
5181,2923,Onion Chutney,0.5,2,2017-12-19 21:01:00
5182,2923,Red Sauce,0.5,1,2017-12-18 19:52:00
5183,2924,Lime Pickle,0.5,1,2017-12-17 17:41:00
5184,2925,Mint Sauce,0.5,1,2017-12-16 19:00:00
5185,2926,Mango Chutney,0.5,2,2017-12-16 18:45:00
5186,2927,Mango Chutney,0.5,2,2017-12-16 18:26:00
5187,2928,Mango Chutney,0.5,1,2017-12-14 20:20:00
5188,2928,Onion Chutney,0.5,1,2017-12-14 18:35:00
5189,2928,Mint Sauce,0.5,1,2017-12-12 18:38:00
5190,2928,Red Sauce,0.5,1,2017-12-10 18:23:00
5191,2929,Red Sauce,0.5,1,2017-12-10 17:10:00
5192,2930,Onion Chutney,0.5,2,2017-12-08 19:13:00
5193,2931,Red Sauce,0.5,1,2017-12-07 20:20:00
5194,2932,Onion Chutney,0.5,2,2017-12-03 18:13:00
5195,2932,Red Sauce,0.5,1,2017-12-03 16:56:00
5196,2933,Mango Chutney,0.5,1,2017-12-02 21:25:00
5197,2933,Onion Chutney,0.5,1,2017-12-02 21:06:00
5198,2933,Mint Sauce,0.5,1,2017-12-01 12:43:00
5199,2934,Mango Chutney,0.5,1,2017-11-30 18:17:00
5200,2935,Mint Sauce,0.5,1,2017-11-27 21:02:00
5201,2936,Mango Chutney,0.5,1,2017-11-25 19:27:00
5202,2936,Mint Sauce,0.5,1,2017-11-24 18:27:00
5203,2937,Mango Chutney,0.5,1,2017-11-20 19:46:00
5204,2938,Mint Sauce,0.5,1,2017-11-19 18:43:00
5205,2939,Mango Chutney,0.5,1,2017-11-19 17:53:00
5206,2940,Onion Chutney,0.5,1,2017-11-18 17:32:00
5207,2940,Red Sauce,0.5,1,2017-11-18 17:16:00
5208,2941,Mango Chutney,0.5,1,2017-11-17 17:22:00
5209,2942,Mango Chutney,0.5,1,2017-11-17 16:51:00
5210,2943,Mango Chutney,0.5,1,2017-11-16 20:20:00
5211,2944,Onion Chutney,0.5,1,2017-11-13 22:48:00
5212,2944,Red Sauce,0.5,1,2017-11-10 18:08:00
5213,2945,Mint Sauce,0.5,1,2017-11-09 19:52:00
5214,2946,Mango Chutney,0.5,3,2017-11-07 19:18:00
5215,2946,Onion Chutney,0.5,3,2017-11-06 11:50:00
5216,2946,Mint Sauce,0.5,3,2017-11-06 11:41:00
5217,2947,Onion Chutney,0.5,1,2017-11-05 18:59:00
5218,2947,Red Sauce,0.5,1,2017-11-04 19:22:00
5219,2948,Mint Sauce,0.5,1,2017-11-04 17:56:00
5220,2949,Mint Sauce,0.5,1,2017-11-03 20:04:00
5221,2950,Mango Chutney,0.5,1,2017-11-03 19:24:00
5222,2950,Mint Sauce,0.5,1,2017-11-02 12:15:00
5223,2951,Mango Chutney,0.5,1,2017-10-28 17:56:00
5224,2952,Mango Chutney,0.5,1,2017-10-27 19:37:00
5225,2952,Onion Chutney,0.5,1,2017-10-27 19:17:00
5226,2952,Lime Pickle,0.5,1,2017-10-25 20:41:00
5227,2953,Mango Chutney,0.5,1,2017-10-25 19:46:00
5228,2954,Mint Sauce,0.5,1,2017-10-25 18:56:00
5229,2955,Mango Chutney,0.5,2,2017-10-23 19:36:00
5230,2955,Onion Chutney,0.5,1,2017-10-17 17:58:00
5231,2955,Red Sauce,0.5,1,2017-10-17 12:01:00
5232,2956,Onion Chutney,0.5,1,2017-10-16 17:19:00
5233,2957,Onion Chutney,0.5,1,2017-10-14 19:44:00
5234,2958,Mango Chutney,0.5,1,2017-10-14 16:39:00
5235,2959,Mango Chutney,0.5,1,2017-10-11 20:03:00
5236,2960,Lime Pickle,0.5,1,2017-10-10 18:58:00
5237,2961,Mango Chutney,0.5,2,2017-10-09 19:30:00
5238,2962,Mint Sauce,0.5,1,2017-10-09 13:43:00
5239,2962,Mango Chutney,0.5,1,2017-10-08 17:53:00
5240,2962,Onion Chutney,0.5,1,2017-10-06 19:07:00
5241,2962,Red Sauce,0.5,1,2017-10-06 11:53:00
5242,2963,Mint Sauce,0.5,2,2017-10-03 19:36:00
5243,2964,Mango Chutney,0.5,1,2017-10-03 19:32:00
5244,2965,Mango Chutney,0.5,1,2017-10-02 18:07:00
5245,2966,Red Sauce,0.5,1,2017-10-01 17:10:00
5246,2967,Mint Sauce,0.5,1,2017-09-28 22:12:00
5247,2967,Mango Chutney,0.5,1,2017-09-26 19:16:00
5248,2968,Mint Sauce,0.5,3,2017-09-26 18:35:00
5249,2968,Mango Chutney,0.5,1,2017-09-26 10:50:00
5250,2969,Mango Chutney,0.5,1,2017-09-25 19:20:00
5251,2969,Mint Sauce,0.5,1,2017-09-21 20:32:00
5252,2970,Mango Chutney,0.5,1,2017-09-21 20:32:00
5253,2970,Onion Chutney,0.5,1,2017-09-20 18:45:00
5254,2971,Mango Chutney,0.5,1,2017-09-19 19:12:00
5255,2971,Onion Chutney,0.5,1,2017-09-15 18:52:00
5256,2971,Mint Sauce,0.5,1,2017-09-15 18:18:00
5257,2971,Red Sauce,0.5,1,2017-09-15 17:50:00
5258,2972,Red Sauce,0.5,1,2017-09-14 19:15:00
5259,2972,Mint Sauce,0.5,1,2017-09-11 18:39:00
5260,2973,Lime Pickle,0.5,1,2017-09-10 18:24:00
5261,2974,Mango Chutney,0.5,2,2017-09-08 17:29:00
5262,2974,Onion Chutney,0.5,1,2017-09-07 19:31:00
5263,2974,Mint Sauce,0.5,1,2017-09-06 19:11:00
5264,2975,Mango Chutney,0.5,2,2017-09-03 17:01:00
5265,2976,Mango Chutney,0.5,1,2017-08-29 20:13:00
5266,2977,Mango Chutney,0.5,1,2017-08-29 20:07:00
5267,2978,Mango Chutney,0.5,1,2017-08-29 20:03:00
5268,2979,Mango Chutney,0.5,1,2017-08-25 17:56:00
5269,2980,Mango Chutney,0.5,1,2017-08-22 18:12:00
5270,2981,Mango Chutney,0.5,1,2017-08-20 15:00:00
5271,2981,Mint Sauce,0.5,1,2017-08-19 20:48:00
5272,2981,Onion Chutney,0.5,1,2017-08-19 18:55:00
5273,2982,Mint Sauce,0.5,1,2017-08-18 19:07:00
5274,2982,Mango Chutney,0.5,1,2017-08-18 18:11:00
5275,2983,Mango Chutney,0.5,2,2017-08-18 12:05:00
5276,2983,Onion Chutney,0.5,2,2017-08-12 19:10:00
5277,2983,Mint Sauce,0.5,2,2017-08-10 19:39:00
5278,2983,Red Sauce,0.5,2,2017-08-09 18:49:00
5279,2984,Mint Sauce,0.5,2,2017-08-05 20:40:00
5280,2985,Mango Chutney,0.5,1,2017-07-29 19:57:00
5281,2986,Mint Sauce,0.5,1,2017-07-28 20:06:00
5282,2987,Mango Chutney,0.5,1,2017-07-28 17:36:00
5283,2987,Mint Sauce,0.5,1,2017-07-20 21:59:00
5284,2987,Onion Chutney,0.5,1,2017-07-19 18:26:00
5285,2988,Mint Sauce,0.5,2,2017-07-19 18:25:00
5286,2989,Onion Chutney,0.5,2,2017-07-18 18:16:00
5287,2990,Mango Chutney,0.5,1,2017-07-16 19:32:00
5288,2990,Mint Sauce,0.5,2,2017-07-16 17:46:00
5289,2991,Mango Chutney,0.5,1,2017-07-14 19:16:00
5290,2992,Mint Sauce,0.5,2,2017-07-13 19:00:00
5291,2992,Lime Pickle,0.5,1,2017-07-09 18:06:00
5292,2993,Mango Chutney,0.5,1,2017-07-08 17:17:00
5293,2993,Onion Chutney,0.5,1,2017-07-07 19:04:00
5294,2993,Lime Pickle,0.5,1,2017-07-06 20:46:00
5295,2994,Mint Sauce,0.5,2,2017-07-03 22:01:00
5296,2995,Mango Chutney,0.5,1,2017-07-03 19:26:00
5297,2995,Onion Chutney,0.5,1,2017-07-02 19:44:00
5298,2995,Lime Pickle,0.5,1,2017-07-02 18:51:00
5299,2996,Mango Chutney,0.5,1,2017-07-02 17:46:00
5300,2997,Mint Sauce,0.5,1,2017-07-01 22:18:00
5301,2998,Mint Sauce,0.5,1,2017-07-01 18:39:00
5302,2999,Mango Chutney,0.5,3,2017-06-30 18:51:00
5303,2999,Onion Chutney,0.5,1,2017-06-30 12:13:00
5304,3000,Mint Sauce,0.5,1,2017-06-27 20:10:00
5305,3001,Mango Chutney,0.5,1,2017-06-26 18:22:00
5306,3001,Mint Sauce,0.5,1,2017-06-23 20:36:00
5307,3001,Lime Pickle,0.5,1,2017-06-23 17:42:00
5308,3002,Red Sauce,0.5,1,2017-06-20 19:17:00
5309,3002,Mint Sauce,0.5,1,2017-06-19 18:48:00
5310,3002,Mango Chutney,0.5,1,2017-06-18 19:51:00
5311,3002,Onion Chutney,0.5,1,2017-06-14 18:52:00
5312,3003,Red Sauce,0.5,1,2017-06-04 19:48:00
5313,3003,Mint Sauce,0.5,1,2017-06-04 18:49:00
5314,3004,Red Sauce,0.5,1,2017-06-04 12:46:00
5315,3005,Lime Pickle,0.5,1,2017-06-02 13:42:00
5316,3006,Mango Chutney,0.5,1,2017-06-01 21:10:00
5317,3006,Mint Sauce,0.5,1,2017-05-30 19:06:00
5318,3007,Mango Chutney,0.5,1,2017-05-29 19:08:00
5319,3008,Lime Pickle,0.5,1,2017-05-29 15:01:00
5320,3009,Mango Chutney,0.5,1,2017-05-28 19:44:00
5321,3010,Mango Chutney,0.5,1,2017-05-27 19:23:00
5322,3010,Mint Sauce,0.5,1,2017-05-27 17:38:00
5323,3011,Mango Chutney,0.5,1,2017-05-26 11:58:00
5324,3012,Mint Sauce,0.5,1,2017-05-24 18:56:00
5325,3013,Mango Chutney,0.5,1,2017-05-24 17:50:00
5326,3014,Mint Sauce,0.5,2,2017-05-20 22:18:00
5327,3015,Mango Chutney,0.5,1,2017-05-16 19:21:00
5328,3015,Onion Chutney,0.5,1,2017-05-13 21:46:00
5329,3015,Mint Sauce,0.5,1,2017-05-13 19:12:00
5330,3015,Red Sauce,0.5,1,2017-05-13 17:31:00
5331,3016,Mango Chutney,0.5,1,2017-05-12 17:43:00
5332,3016,Onion Chutney,0.5,1,2017-05-10 21:09:00
5333,3017,Mango Chutney,0.5,1,2017-05-10 20:24:00
5334,3018,Mango Chutney,0.5,2,2017-05-09 19:03:00
5335,3018,Lime Pickle,0.5,2,2017-05-09 17:47:00
5336,3018,Red Sauce,0.5,3,2017-05-08 21:29:00
5337,3019,Mango Chutney,0.5,1,2017-05-07 21:53:00
5338,3019,Onion Chutney,0.5,1,2017-05-07 21:41:00
5339,3020,Mango Chutney,0.5,1,2017-05-07 19:19:00
5340,3021,Mango Chutney,0.5,1,2017-05-06 18:12:00
5341,3022,Red Sauce,0.5,1,2017-05-05 21:32:00
5342,3023,Mango Chutney,0.5,2,2017-05-05 19:58:00
5343,3023,Onion Chutney,0.5,1,2017-05-05 19:22:00
5344,3023,Mint Sauce,0.5,1,2017-05-05 18:53:00
5345,3024,Mint Sauce,0.5,2,2017-05-04 20:42:00
5346,3025,Mango Chutney,0.5,1,2017-05-03 17:24:00
5347,3025,Lime Pickle,0.5,1,2017-05-01 18:40:00
5348,3025,Onion Chutney,0.5,1,2017-04-30 19:58:00
5349,3026,Red Sauce,0.5,1,2017-04-29 19:59:00
5350,3026,Mint Sauce,0.5,1,2017-04-29 17:55:00
5351,3027,Mint Sauce,0.5,2,2017-04-28 20:27:00
5352,3028,Mango Chutney,0.5,1,2017-04-27 21:24:00
5353,3029,Red Sauce,0.5,1,2017-04-22 19:45:00
5354,3030,Mango Chutney,0.5,1,2017-04-22 19:20:00
5355,3030,Onion Chutney,0.5,1,2017-04-21 19:11:00
5356,3030,Mint Sauce,0.5,1,2017-04-21 18:08:00
5357,3030,Red Sauce,0.5,1,2017-04-18 18:15:00
5358,3031,Mango Chutney,0.5,1,2017-04-15 18:50:00
5359,3031,Mint Sauce,0.5,1,2017-04-14 20:13:00
5360,3032,Mint Sauce,0.5,3,2017-04-14 19:55:00
5361,3033,Mango Chutney,0.5,1,2017-04-14 19:45:00
5362,3034,Mango Chutney,0.5,1,2017-04-12 13:03:00
5363,3035,Mint Sauce,0.5,1,2017-04-11 17:41:00
5364,3036,Mango Chutney,0.5,1,2017-04-02 20:07:00
5365,3037,Mint Sauce,0.5,2,2017-04-01 19:30:00
5366,3038,Mango Chutney,0.5,1,2017-04-01 18:57:00
5367,3038,Red Sauce,0.5,1,2017-03-31 19:36:00
5368,3039,Mango Chutney,0.5,1,2017-03-31 18:44:00
5369,3039,Onion Chutney,0.5,1,2017-03-30 20:30:00
5370,3039,Mint Sauce,0.5,1,2017-03-30 20:17:00
5371,3040,Mango Chutney,0.5,1,2017-03-26 17:08:00
5372,3041,Mango Chutney,0.5,1,2017-03-24 19:37:00
5373,3041,Onion Chutney,0.5,1,2017-03-24 19:13:00
5374,3041,Mint Sauce,0.5,1,2017-03-24 19:03:00
5375,3042,Mango Chutney,0.5,1,2017-03-20 19:21:00
5376,3043,Mango Chutney,0.5,1,2017-03-19 18:34:00
5377,3044,Mango Chutney,0.5,1,2017-03-18 18:59:00
5378,3045,Onion Chutney,0.5,2,2017-03-18 17:30:00
5379,3046,Mint Sauce,0.5,1,2017-03-16 12:19:00
5380,3046,Onion Chutney,0.5,1,2017-03-14 20:34:00
5381,3046,Red Sauce,0.5,1,2017-03-07 18:08:00
5382,3047,Mango Chutney,0.5,1,2017-03-07 11:26:00
5383,3047,Onion Chutney,0.5,1,2017-02-27 20:56:00
5384,3048,Mango Chutney,0.5,1,2017-02-27 18:40:00
5385,3049,Mango Chutney,0.5,2,2017-02-25 17:41:00
5386,3049,Onion Chutney,0.5,1,2017-02-25 17:23:00
5387,3050,Mint Sauce,0.5,2,2017-02-24 21:56:00
5388,3050,Onion Chutney,0.5,1,2017-02-19 18:46:00
5389,3051,Mint Sauce,0.5,2,2017-02-18 18:07:00
5390,3052,Onion Chutney,0.5,1,2017-02-16 19:04:00
5391,3053,Mango Chutney,0.5,1,2017-02-14 20:47:00
5392,3054,Mango Chutney,0.5,1,2017-02-14 18:17:00
5393,3054,Lime Pickle,0.5,1,2017-02-12 19:31:00
5394,3055,Mint Sauce,0.5,1,2017-02-11 18:26:00
5395,3056,Lime Pickle,0.5,1,2017-02-10 19:10:00
5396,3056,Mint Sauce,0.5,1,2017-02-09 18:58:00
5397,3056,Red Sauce,0.5,1,2017-02-08 15:58:00
5398,3057,Mango Chutney,0.5,1,2017-02-05 19:57:00
5399,3057,Onion Chutney,0.5,1,2017-02-04 18:29:00
5400,3057,Lime Pickle,0.5,1,2017-02-03 19:30:00
5401,3058,Mango Chutney,0.5,1,2017-01-31 18:20:00
5402,3059,Mint Sauce,0.5,1,2017-01-28 16:51:00
5403,3060,Mango Chutney,0.5,1,2017-01-27 18:05:00
5404,3060,Lime Pickle,0.5,1,2017-01-26 19:41:00
5405,3060,Red Sauce,0.5,1,2017-01-25 19:47:00
5406,3061,Onion Chutney,0.5,1,2017-01-25 12:34:00
5407,3062,Mango Chutney,0.5,1,2017-01-23 19:11:00
5408,3062,Mint Sauce,0.5,1,2017-01-21 18:49:00
5409,3063,Mango Chutney,0.5,1,2017-01-20 18:39:00
5410,3064,Mango Chutney,0.5,1,2017-01-20 18:18:00
5411,3065,Mango Chutney,0.5,2,2017-01-18 19:49:00
5412,3066,Lime Pickle,0.5,1,2017-01-18 19:43:00
5413,3066,Onion Chutney,0.5,1,2017-01-13 19:13:00
5414,3067,Lime Pickle,0.5,1,2017-01-13 18:47:00
5415,3068,Mango Chutney,0.5,1,2017-01-12 15:12:00
5416,3068,Onion Chutney,0.5,1,2017-01-10 16:39:00
5417,3069,Mango Chutney,0.5,2,2017-01-09 17:56:00
5418,3069,Mint Sauce,0.5,1,2017-01-08 18:35:00
5419,3070,Mango Chutney,0.5,1,2017-01-08 17:38:00
5420,3071,Mango Chutney,0.5,1,2017-01-08 16:56:00
5421,3072,Onion Chutney,0.5,1,2017-01-07 18:11:00
5422,3073,Mango Chutney,0.5,1,2017-01-06 20:09:00
5423,3074,Mint Sauce,0.5,1,2017-01-03 19:27:00
5424,3075,Mint Sauce,0.5,2,2017-01-03 18:29:00
5425,3076,Mint Sauce,0.5,1,2017-01-02 19:12:00
5426,3076,Mango Chutney,0.5,1,2016-12-31 19:15:00
5427,3077,Mango Chutney,0.5,1,2016-12-30 16:56:00
5428,3078,Mango Chutney,0.5,2,2016-12-28 18:52:00
5429,3078,Onion Chutney,0.5,1,2016-12-24 21:03:00
5430,3078,Mint Sauce,0.5,2,2016-12-24 15:40:00
5431,3078,Red Sauce,0.5,1,2016-12-23 13:42:00
5432,3079,Mango Chutney,0.5,1,2016-12-23 13:39:00
5433,3080,Mango Chutney,0.5,1,2016-12-23 13:37:00
5434,3081,Mango Chutney,0.5,2,2016-12-20 18:59:00
5435,3081,Onion Chutney,0.5,2,2016-12-18 17:36:00
5436,3081,Mint Sauce,0.5,2,2016-12-16 18:52:00
5437,3082,Lime Pickle,0.5,1,2016-12-16 17:16:00
5438,3082,Mango Chutney,0.5,1,2016-12-15 19:51:00
5439,3082,Mint Sauce,0.5,1,2016-12-12 18:01:00
5440,3083,Onion Chutney,0.5,1,2016-12-10 18:16:00
5441,3083,Lime Pickle,0.5,1,2016-12-09 19:53:00
5442,3083,Mint Sauce,0.5,4,2016-12-07 18:15:00
5443,3084,Mango Chutney,0.5,1,2016-12-07 17:25:00
5444,3085,Onion Chutney,0.5,1,2016-12-06 19:34:00
5445,3086,Mango Chutney,0.5,1,2016-12-04 18:40:00
5446,3086,Onion Chutney,0.5,1,2016-12-03 21:21:00
5447,3086,Mint Sauce,0.5,1,2016-12-03 18:01:00
5448,3087,Lime Pickle,0.5,1,2016-12-03 17:30:00
5449,3087,Mango Chutney,0.5,1,2016-11-29 20:04:00
5450,3088,Mango Chutney,0.5,2,2016-11-28 20:40:00
5451,3088,Onion Chutney,0.5,1,2016-11-28 20:36:00
5452,3089,Mint Sauce,0.5,1,2016-11-28 20:29:00
5453,3089,Lime Pickle,0.5,1,2016-11-27 18:55:00
5454,3089,Onion Chutney,0.5,1,2016-11-27 18:47:00
5455,3089,Mango Chutney,0.5,1,2016-11-27 17:42:00
5456,3090,Onion Chutney,0.5,1,2016-11-25 20:03:00
5457,3090,Mango Chutney,0.5,1,2016-11-25 19:54:00
5458,3091,Mint Sauce,0.5,1,2016-11-25 19:01:00
5459,3092,Mango Chutney,0.5,1,2016-11-23 17:40:00
5460,3092,Onion Chutney,0.5,1,2016-11-22 18:28:00
5461,3093,Mango Chutney,0.5,1,2016-11-17 16:52:00
5462,3094,Mint Sauce,0.5,2,2016-11-11 17:00:00
5463,3095,Mango Chutney,0.5,2,2016-11-08 18:17:00
5464,3095,Onion Chutney,0.5,1,2016-11-08 18:01:00
5465,3095,Mint Sauce,0.5,1,2016-11-02 18:40:00
5466,3095,Red Sauce,0.5,1,2016-11-02 18:37:00
5467,3096,Red Sauce,0.5,1,2016-11-01 19:58:00
5468,3097,Mango Chutney,0.5,2,2016-11-01 17:20:00
5469,3097,Onion Chutney,0.5,2,2016-10-29 16:52:00
5470,3097,Lime Pickle,0.5,2,2016-10-23 18:20:00
5471,3098,Red Sauce,0.5,1,2016-10-23 15:55:00
5472,3098,Onion Chutney,0.5,1,2016-10-22 20:11:00
5473,3099,Mango Chutney,0.5,1,2016-10-21 17:45:00
5474,3099,Onion Chutney,0.5,1,2016-10-21 17:12:00
5475,3100,Mango Chutney,0.5,2,2016-10-14 19:58:00
5476,3100,Mint Sauce,0.5,2,2016-10-13 20:10:00
5477,3101,Mango Chutney,0.5,1,2016-10-10 19:45:00
5478,3101,Onion Chutney,0.5,1,2016-10-09 16:33:00
5479,3101,Mint Sauce,0.5,1,2016-10-08 17:44:00
